tool_id,period_start_date,received_qty,realized_shots,cumulative_realized_shots
T10152,2025-06-01,31219,71803,998934
T10153,2024-01-01,42743,235086,235086
T10153,2024-02-01,59295,326122,561208
T10153,2024-03-01,48510,266805,828013
T10153,2024-04-01,61097,336033,1164046
T10153,2024-05-01,60073,330401,1494447
T10153,2024-06-01,35334,248303,1742750
T10153,2024-07-01,49077,269923,2012673
T10153,2024-08-01,51881,285345,2298018
T10153,2024-09-01,51373,282551,2580569
T10153,2024-10-01,43285,238067,2818636
T10153,2024-11-01,57382,315601,3134237
T10153,2024-12-01,58130,319715,3453952
T10153,2025-01-01,49946,399250,3853202
T10153,2025-02-01,52216,287188,4140390
T10153,2025-03-01,44369,244029,4384419
T10153,2025-04-01,69112,380116,4764535
T10153,2025-05-01,35858,197219,4961754
T10153,2025-06-01,33992,186956,5148710
T10154,2024-01-01,15133,68582,68582
T10154,2024-02-01,20919,94804,163386
T10154,2024-03-01,13023,59020,222406
T10154,2024-04-01,20533,93055,315461
T10154,2024-05-01,18993,86076,401537
T10154,2024-06-01,10863,49231,450768
T10154,2024-07-01,17457,79115,529883
T10154,2024-08-01,15029,68111,597994
T10154,2024-09-01,16195,73395,671389
T10154,2024-10-01,17863,80955,752344
T10154,2024-11-01,14786,67010,819354
T10154,2024-12-01,15880,71968,891322
T10154,2025-01-01,18507,83873,975195
T10154,2025-02-01,19035,86266,1061461
T10154,2025-03-01,13859,62808,1124269
T10154,2025-04-01,12194,55263,1179532
T10154,2025-05-01,16966,76889,1256421
T10154,2025-06-01,14931,67667,1324088
T10155,2024-01-01,21676,71530,71530
T10155,2024-02-01,32823,108315,179845
T10155,2024-03-01,33127,109319,289164
T10155,2024-04-01,24123,79605,368769
T10155,2024-05-01,34878,171886,540655
T10155,2024-06-01,30036,99118,639773
T10155,2024-07-01,26311,86826,726599
T10155,2024-08-01,24671,122229,848828
T10155,2024-09-01,21170,69861,918689
T10155,2024-10-01,23695,78193,996882
T10155,2024-11-01,36113,119172,1116054
T10155,2024-12-01,39518,130409,1246463
T10155,2025-01-01,27787,91697,1338160
T10155,2025-02-01,35204,116173,1454333
T10155,2025-03-01,32796,108226,1562559
T10155,2025-04-01,26769,88337,1650896
T10155,2025-05-01,23093,99529,1750425
T10155,2025-06-01,21650,71445,1821870
T10156,2024-01-01,7022,42132,42132
T10156,2024-02-01,9826,81967,124099
T10156,2024-03-01,7379,44274,168373
T10156,2024-04-01,9688,58128,226501
T10156,2024-05-01,4768,28608,255109
T10156,2024-06-01,7735,46410,301519
T10156,2024-07-01,7967,47802,349321
T10156,2024-08-01,4457,26742,376063
T10156,2024-09-01,8465,50790,426853
T10156,2024-10-01,11260,67560,494413
T10156,2024-11-01,5265,31590,526003
T10156,2024-12-01,7610,45660,571663
T10156,2025-01-01,7609,45654,617317
T10156,2025-02-01,11143,66858,684175
T10156,2025-03-01,4065,24390,708565
T10156,2025-04-01,6089,56226,764791
T10156,2025-05-01,7205,43230,808021
T10156,2025-06-01,6629,39774,847795
T10157,2024-01-01,44189,345456,345456
T10157,2024-02-01,46140,360708,706164
T10157,2024-03-01,46805,365907,1072071
T10157,2024-04-01,48062,502937,1575008
T10157,2024-05-01,53754,420232,1995240
T10157,2024-06-01,56336,440417,2435657
T10157,2024-07-01,35133,274659,2710316
T10157,2024-08-01,52255,408513,3118829
T10157,2024-09-01,43513,340171,3459000
T10157,2024-10-01,69210,541063,4000063
T10157,2024-11-01,32783,256287,4256350
T10157,2024-12-01,46361,362436,4618786
T10157,2025-01-01,58041,687381,5306167
T10157,2025-02-01,49629,387984,5694151
T10157,2025-03-01,61542,654187,6348338
T10157,2025-04-01,54408,425345,6773683
T10157,2025-05-01,49098,383833,7157516
T10157,2025-06-01,50920,398077,7555593
T10158,2024-01-01,16324,16324,16324
T10158,2024-02-01,18442,18442,34766
T10158,2024-03-01,19249,19249,54015
T10158,2024-04-01,18801,18801,72816
T10158,2024-05-01,18089,18089,90905
T10158,2024-06-01,15840,22380,113285
T10158,2024-07-01,18236,18236,131521
T10158,2024-08-01,24155,24155,155676
T10158,2024-09-01,25537,25537,181213
T10158,2024-10-01,20815,20815,202028
T10158,2024-11-01,22114,22114,224142
T10158,2024-12-01,19808,19808,243950
T10158,2025-01-01,21976,21976,265926
T10158,2025-02-01,22115,22115,288041
T10158,2025-03-01,21743,21743,309784
T10158,2025-04-01,21685,21685,331469
T10158,2025-05-01,21950,21950,353419
T10158,2025-06-01,18207,28086,381505
T10159,2024-01-01,18429,55287,55287
T10159,2024-02-01,16633,49899,105186
T10159,2024-03-01,17546,52638,157824
T10159,2024-04-01,14834,44502,202326
T10159,2024-05-01,21273,63819,266145
T10159,2024-06-01,21662,87585,353730
T10159,2024-07-01,18392,55176,408906
T10159,2024-08-01,17540,52620,461526
T10159,2024-09-01,19664,58992,520518
T10159,2024-10-01,23607,70821,591339
T10159,2024-11-01,15732,47196,638535
T10159,2024-12-01,17171,51513,690048
T10159,2025-01-01,15265,45795,735843
T10159,2025-02-01,21139,63417,799260
T10159,2025-03-01,18792,56376,855636
T10159,2025-04-01,18890,56670,912306
T10159,2025-05-01,16936,50808,963114
T10159,2025-06-01,16647,49941,1013055
T10160,2024-01-01,25686,25686,25686
T10160,2024-02-01,32887,32887,58573
T10160,2024-03-01,34547,34547,93120
T10160,2024-04-01,22851,22851,115971
T10160,2024-05-01,28243,28243,144214
T10160,2024-06-01,41469,41469,185683
T10160,2024-07-01,24156,24156,209839
T10160,2024-08-01,28178,28178,238017
T10160,2024-09-01,35763,35763,273780
T10160,2024-10-01,12312,12312,286092
T10160,2024-11-01,26289,26289,312381
T10160,2024-12-01,22255,22255,334636
T10160,2025-01-01,36761,36761,371397
T10160,2025-02-01,27641,27641,399038
T10160,2025-03-01,24897,24897,423935
T10160,2025-04-01,23313,23313,447248
T10160,2025-05-01,27583,27583,474831
T10160,2025-06-01,40444,40444,515275
T10161,2024-01-01,25805,167216,167216
T10161,2024-02-01,29100,188568,355784
T10161,2024-03-01,22323,144653,500437
T10161,2024-04-01,29380,190382,690819
T10161,2024-05-01,31141,201793,892612
T10161,2024-06-01,40778,264241,1156853
T10161,2024-07-01,28697,185956,1342809
T10161,2024-08-01,19926,165124,1507933
T10161,2024-09-01,22431,145352,1653285
T10161,2024-10-01,32347,209608,1862893
T10161,2024-11-01,18640,120787,1983680
T10161,2024-12-01,20512,132917,2116597
T10161,2025-01-01,24867,161138,2277735
T10161,2025-02-01,24303,157483,2435218
T10161,2025-03-01,21300,180297,2615515
T10161,2025-04-01,25956,168194,2783709
T10161,2025-05-01,32328,209485,2993194
T10161,2025-06-01,20975,135918,3129112
T10162,2024-01-01,37384,40374,40374
T10162,2024-02-01,29732,46781,87155
T10162,2024-03-01,42626,46036,133191
T10162,2024-04-01,47063,50828,184019
T10162,2024-05-01,45610,49258,233277
T10162,2024-06-01,42974,66314,299591
T10162,2024-07-01,32633,35243,334834
T10162,2024-08-01,34818,37603,372437
T10162,2024-09-01,44077,47603,420040
T10162,2024-10-01,47533,51335,471375
T10162,2024-11-01,28264,30525,501900
T10162,2024-12-01,59312,64056,565956
T10162,2025-01-01,45389,49020,614976
T10162,2025-02-01,38435,41509,656485
T10162,2025-03-01,39035,42157,698642
T10162,2025-04-01,43227,46685,745327
T10162,2025-05-01,44990,48589,793916
T10162,2025-06-01,41021,44302,838218
T10163,2024-01-01,26590,26590,26590
T10163,2024-02-01,34223,34223,60813
T10163,2024-03-01,35178,35178,95991
T10163,2024-04-01,34906,34906,130897
T10163,2024-05-01,25775,25775,156672
T10163,2024-06-01,31699,31699,188371
T10163,2024-07-01,41919,62861,251232
T10163,2024-08-01,37926,37926,289158
T10163,2024-09-01,33647,33647,322805
T10163,2024-10-01,26068,26068,348873
T10163,2024-11-01,29306,29306,378179
T10163,2024-12-01,37105,37105,415284
T10163,2025-01-01,31630,31630,446914
T10163,2025-02-01,27886,27886,474800
T10163,2025-03-01,28650,28650,503450
T10163,2025-04-01,27021,27021,530471
T10163,2025-05-01,19773,19773,550244
T10163,2025-06-01,27996,27996,578240
T10164,2024-01-01,29844,135253,135253
T10164,2024-02-01,41103,186278,321531
T10164,2024-03-01,24089,109171,430702
T10164,2024-04-01,17985,81508,512210
T10164,2024-05-01,33938,153807,666017
T10164,2024-06-01,28638,129787,795804
T10164,2024-07-01,36441,165150,960954
T10164,2024-08-01,25650,116245,1077199
T10164,2024-09-01,30061,136236,1213435
T10164,2024-10-01,25090,113707,1327142
T10164,2024-11-01,21048,95389,1422531
T10164,2024-12-01,26612,120605,1543136
T10164,2025-01-01,22458,101779,1644915
T10164,2025-02-01,21957,99509,1744424
T10164,2025-03-01,29029,131559,1875983
T10164,2025-04-01,27684,125463,2001446
T10164,2025-05-01,21171,95946,2097392
T10164,2025-06-01,29199,132329,2229721
T10165,2024-01-01,5738,29550,29550
T10165,2024-02-01,7298,37584,67134
T10165,2024-03-01,8256,42518,109652
T10165,2024-04-01,6227,32069,141721
T10165,2024-05-01,10402,53570,195291
T10165,2024-06-01,6894,35504,230795
T10165,2024-07-01,8970,46195,276990
T10165,2024-08-01,5827,30009,306999
T10165,2024-09-01,7165,36899,343898
T10165,2024-10-01,5924,30508,374406
T10165,2024-11-01,6268,32280,406686
T10165,2024-12-01,6418,33052,439738
T10165,2025-01-01,6897,35519,475257
T10165,2025-02-01,5583,28752,504009
T10165,2025-03-01,5322,27408,531417
T10165,2025-04-01,6207,31966,563383
T10165,2025-05-01,7581,58779,622162
T10165,2025-06-01,5453,28082,650244
T10166,2024-01-01,2127,11085,11085
T10166,2024-02-01,2721,14181,25266
T10166,2024-03-01,2638,13748,39014
T10166,2024-04-01,2879,21852,60866
T10166,2024-05-01,3185,16599,77465
T10166,2024-06-01,2776,14467,91932
T10166,2024-07-01,2444,12737,104669
T10166,2024-08-01,3040,15843,120512
T10166,2024-09-01,2688,14009,134521
T10166,2024-10-01,2059,15682,150203
T10166,2024-11-01,1736,12083,162286
T10166,2024-12-01,3042,15854,178140
T10166,2025-01-01,2351,12252,190392
T10166,2025-02-01,2416,12591,202983
T10166,2025-03-01,3230,16834,219817
T10166,2025-04-01,2499,13024,232841
T10166,2025-05-01,4053,21123,253964
T10166,2025-06-01,3015,15713,269677
T10167,2024-01-01,19366,122489,122489
T10167,2024-02-01,21394,135317,257806
T10167,2024-03-01,20950,132508,390314
T10167,2024-04-01,13052,82553,472867
T10167,2024-05-01,25230,159579,632446
T10167,2024-06-01,20016,126601,759047
T10167,2024-07-01,28697,265480,1024527
T10167,2024-08-01,25959,164190,1188717
T10167,2024-09-01,23765,211079,1399796
T10167,2024-10-01,24968,157922,1557718
T10167,2024-11-01,22848,144513,1702231
T10167,2024-12-01,22717,199699,1901930
T10167,2025-01-01,26937,170376,2072306
T10167,2025-02-01,14497,91693,2163999
T10167,2025-03-01,29312,185398,2349397
T10167,2025-04-01,21337,134956,2484353
T10167,2025-05-01,25122,158896,2643249
T10167,2025-06-01,20290,128334,2771583
T10168,2024-01-01,56925,455400,455400
T10168,2024-02-01,61424,491392,946792
T10168,2024-03-01,51968,415744,1362536
T10168,2024-04-01,44949,359592,1722128
T10168,2024-05-01,54151,433208,2155336
T10168,2024-06-01,25447,203576,2358912
T10168,2024-07-01,66714,533712,2892624
T10168,2024-08-01,51430,411440,3304064
T10168,2024-09-01,49884,628159,3932223
T10168,2024-10-01,67138,819165,4751388
T10168,2024-11-01,44886,552017,5303405
T10168,2024-12-01,39756,318048,5621453
T10168,2025-01-01,37558,300464,5921917
T10168,2025-02-01,64460,515680,6437597
T10168,2025-03-01,56542,452336,6889933
T10168,2025-04-01,28939,231512,7121445
T10168,2025-05-01,59360,474880,7596325
T10168,2025-06-01,51096,408768,8005093
T10169,2024-01-01,41473,42717,42717
T10169,2024-02-01,39590,40777,83494
T10169,2024-03-01,55107,56760,140254
T10169,2024-04-01,45969,47348,187602
T10169,2024-05-01,41412,42654,230256
T10169,2024-06-01,34672,35712,265968
T10169,2024-07-01,45253,46610,312578
T10169,2024-08-01,39750,40942,353520
T10169,2024-09-01,29081,29953,383473
T10169,2024-10-01,50799,52322,435795
T10169,2024-11-01,77464,79787,515582
T10169,2024-12-01,42376,43647,559229
T10169,2025-01-01,60237,62044,621273
T10169,2025-02-01,50915,52442,673715
T10169,2025-03-01,48167,49612,723327
T10169,2025-04-01,40194,41399,764726
T10169,2025-05-01,52975,54564,819290
T10169,2025-06-01,51370,52911,872201
T10170,2024-01-01,31536,217598,217598
T10170,2024-02-01,32367,223332,440930
T10170,2024-03-01,20239,139649,580579
T10170,2024-04-01,21916,151220,731799
T10170,2024-05-01,24775,170947,902746
T10170,2024-06-01,32569,224726,1127472
T10170,2024-07-01,39311,271245,1398717
T10170,2024-08-01,29207,201528,1600245
T10170,2024-09-01,42538,293512,1893757
T10170,2024-10-01,33301,229776,2123533
T10170,2024-11-01,22628,156133,2279666
T10170,2024-12-01,34635,381202,2660868
T10170,2025-01-01,35788,246937,2907805
T10170,2025-02-01,27431,189273,3097078
T10170,2025-03-01,35026,241679,3338757
T10170,2025-04-01,30941,213492,3552249
T10170,2025-05-01,25026,172679,3724928
T10170,2025-06-01,34450,237704,3962632
T10171,2024-01-01,39001,185332,185332
T10171,2024-02-01,43212,205343,390675
T10171,2024-03-01,25515,121247,511922
T10171,2024-04-01,21564,102472,614394
T10171,2024-05-01,41771,198495,812889
T10171,2024-06-01,33085,157219,970108
T10171,2024-07-01,37960,180385,1150493
T10171,2024-08-01,36415,173044,1323537
T10171,2024-09-01,31715,150709,1474246
T10171,2024-10-01,32271,153351,1627597
T10171,2024-11-01,32093,152505,1780102
T10171,2024-12-01,21284,101141,1881243
T10171,2025-01-01,29936,142255,2023498
T10171,2025-02-01,30669,145739,2169237
T10171,2025-03-01,22346,106188,2275425
T10171,2025-04-01,34706,164922,2440347
T10171,2025-05-01,38612,183484,2623831
T10171,2025-06-01,24507,116457,2740288
T10172,2024-01-01,25299,150276,150276
T10172,2024-02-01,15601,92669,242945
T10172,2024-03-01,19151,164979,407924
T10172,2024-04-01,19879,118081,526005
T10172,2024-05-01,18172,107941,633946
T10172,2024-06-01,22660,134600,768546
T10172,2024-07-01,14211,84413,852959
T10172,2024-08-01,23357,138740,991699
T10172,2024-09-01,16796,99768,1091467
T10172,2024-10-01,19419,115348,1206815
T10172,2024-11-01,22433,133252,1340067
T10172,2024-12-01,22280,132343,1472410
T10172,2025-01-01,21149,125625,1598035
T10172,2025-02-01,22495,133620,1731655
T10172,2025-03-01,13261,78770,1810425
T10172,2025-04-01,16129,95806,1906231
T10172,2025-05-01,23108,137261,2043492
T10172,2025-06-01,13944,82827,2126319
T10173,2024-01-01,8590,9449,9449
T10173,2024-02-01,14041,21663,31112
T10173,2024-03-01,11118,12229,43341
T10173,2024-04-01,12892,14181,57522
T10173,2024-05-01,10270,11297,68819
T10173,2024-06-01,10387,11425,80244
T10173,2024-07-01,10013,11014,91258
T10173,2024-08-01,9233,10156,101414
T10173,2024-09-01,12230,13453,114867
T10173,2024-10-01,15349,21150,136017
T10173,2024-11-01,7969,8765,144782
T10173,2024-12-01,8959,12511,157293
T10173,2025-01-01,8444,9288,166581
T10173,2025-02-01,9312,10243,176824
T10173,2025-03-01,13917,15308,192132
T10173,2025-04-01,11852,13037,205169
T10173,2025-05-01,12605,13865,219034
T10173,2025-06-01,7409,8149,227183
T10174,2024-01-01,2252,15383,15383
T10174,2024-02-01,2146,14659,30042
T10174,2024-03-01,2004,13689,43731
T10174,2024-04-01,1776,18273,62004
T10174,2024-05-01,2042,13948,75952
T10174,2024-06-01,2516,21750,97702
T10174,2024-07-01,2376,16230,113932
T10174,2024-08-01,2727,18628,132560
T10174,2024-09-01,1786,12200,144760
T10174,2024-10-01,2495,25374,170134
T10174,2024-11-01,1988,13580,183714
T10174,2024-12-01,1951,13327,197041
T10174,2025-01-01,2484,16968,214009
T10174,2025-02-01,2023,13819,227828
T10174,2025-03-01,2347,23210,251038
T10174,2025-04-01,2536,17323,268361
T10174,2025-05-01,2955,20185,288546
T10174,2025-06-01,2192,14973,303519
T10175,2024-01-01,19424,88029,88029
T10175,2024-02-01,16327,94129,182158
T10175,2024-03-01,17838,80841,262999
T10175,2024-04-01,17450,79083,342082
T10175,2024-05-01,14746,66828,408910
T10175,2024-06-01,17117,77574,486484
T10175,2024-07-01,27320,123814,610298
T10175,2024-08-01,20543,129048,739346
T10175,2024-09-01,24975,113186,852532
T10175,2024-10-01,18660,84567,937099
T10175,2024-11-01,17401,78861,1015960
T10175,2024-12-01,18015,81643,1097603
T10175,2025-01-01,16292,98582,1196185
T10175,2025-02-01,19720,89371,1285556
T10175,2025-03-01,19833,89883,1375439
T10175,2025-04-01,12784,57937,1433376
T10175,2025-05-01,14879,67431,1500807
T10175,2025-06-01,23044,166505,1667312
T10176,2024-01-01,11977,65451,65451
T10176,2024-02-01,11348,62014,127465
T10176,2024-03-01,16649,90983,218448
T10176,2024-04-01,16929,92513,310961
T10176,2024-05-01,14427,78840,389801
T10176,2024-06-01,22400,122411,512212
T10176,2024-07-01,14517,79332,591544
T10176,2024-08-01,12744,69643,661187
T10176,2024-09-01,14653,80075,741262
T10176,2024-10-01,24160,132029,873291
T10176,2024-11-01,18057,98677,971968
T10176,2024-12-01,9295,50795,1022763
T10176,2025-01-01,18161,99246,1122009
T10176,2025-02-01,16292,89032,1211041
T10176,2025-03-01,15238,83272,1294313
T10176,2025-04-01,16748,91524,1385837
T10176,2025-05-01,13061,71375,1457212
T10176,2025-06-01,15425,84294,1541506
T10177,2024-01-01,15748,17322,17322
T10177,2024-02-01,16916,18607,35929
T10177,2024-03-01,8908,9798,45727
T10177,2024-04-01,11506,12656,58383
T10177,2024-05-01,8269,9095,67478
T10177,2024-06-01,15458,17003,84481
T10177,2024-07-01,9503,10453,94934
T10177,2024-08-01,12547,13801,108735
T10177,2024-09-01,11745,12919,121654
T10177,2024-10-01,12949,14243,135897
T10177,2024-11-01,12500,18241,154138
T10177,2024-12-01,12270,13497,167635
T10177,2025-01-01,11969,16969,184604
T10177,2025-02-01,7298,8027,192631
T10177,2025-03-01,10798,11877,204508
T10177,2025-04-01,15503,17053,221561
T10177,2025-05-01,12789,14067,235628
T10177,2025-06-01,10540,11594,247222
T10178,2024-01-01,15343,63213,63213
T10178,2024-02-01,16799,69211,132424
T10178,2024-03-01,14741,60732,193156
T10178,2024-04-01,18464,76071,269227
T10178,2024-05-01,11883,48957,318184
T10178,2024-06-01,9744,40145,358329
T10178,2024-07-01,12925,53251,411580
T10178,2024-08-01,13648,56229,467809
T10178,2024-09-01,17569,72384,540193
T10178,2024-10-01,12217,50334,590527
T10178,2024-11-01,13667,56308,646835
T10178,2024-12-01,10477,43165,690000
T10178,2025-01-01,16926,69735,759735
T10178,2025-02-01,12947,53341,813076
T10178,2025-03-01,13992,57647,870723
T10178,2025-04-01,21079,86845,957568
T10178,2025-05-01,9042,37253,994821
T10178,2025-06-01,16417,67638,1062459
T10179,2024-01-01,2404,19991,19991
T10179,2024-02-01,3400,43732,63723
T10179,2024-03-01,2452,20390,84113
T10179,2024-04-01,2792,23218,107331
T10179,2024-05-01,2022,16814,124145
T10179,2024-06-01,3023,25139,149284
T10179,2024-07-01,1918,15950,165234
T10179,2024-08-01,4600,38253,203487
T10179,2024-09-01,2839,23609,227096
T10179,2024-10-01,2879,23941,251037
T10179,2024-11-01,3001,24956,275993
T10179,2024-12-01,3285,27318,303311
T10179,2025-01-01,2445,20332,323643
T10179,2025-02-01,3139,26103,349746
T10179,2025-03-01,2761,22960,372706
T10179,2025-04-01,3468,28839,401545
T10179,2025-05-01,2824,23484,425029
T10179,2025-06-01,2492,20723,445752
T10180,2024-01-01,36695,198153,198153
T10180,2024-02-01,33179,179166,377319
T10180,2024-03-01,35534,191883,569202
T10180,2024-04-01,34219,184782,753984
T10180,2024-05-01,33446,275201,1029185
T10180,2024-06-01,27651,149315,1178500
T10180,2024-07-01,28631,154607,1333107
T10180,2024-08-01,37245,201123,1534230
T10180,2024-09-01,26922,145378,1679608
T10180,2024-10-01,44651,241115,1920723
T10180,2024-11-01,27760,149904,2070627
T10180,2024-12-01,31944,172497,2243124
T10180,2025-01-01,37085,200259,2443383
T10180,2025-02-01,35636,192434,2635817
T10180,2025-03-01,32030,172962,2808779
T10180,2025-04-01,24707,133417,2942196
T10180,2025-05-01,34752,187660,3129856
T10180,2025-06-01,27712,149644,3279500
T10181,2024-01-01,42073,43335,43335
T10181,2024-02-01,34676,54260,97595
T10181,2024-03-01,44321,69919,167514
T10181,2024-04-01,56972,58681,226195
T10181,2024-05-01,49855,51350,277545
T10181,2024-06-01,53452,55055,332600
T10181,2024-07-01,36572,37669,370269
T10181,2024-08-01,40174,41379,411648
T10181,2024-09-01,51016,52546,464194
T10181,2024-10-01,47663,74709,538903
T10181,2024-11-01,45802,47176,586079
T10181,2024-12-01,42473,43747,629826
T10181,2025-01-01,44980,46329,676155
T10181,2025-02-01,54042,55663,731818
T10181,2025-03-01,39867,41063,772881
T10181,2025-04-01,42003,67674,840555
T10181,2025-05-01,45725,47096,887651
T10181,2025-06-01,55093,56745,944396
T10182,2024-01-01,29998,285100,285100
T10182,2024-02-01,35974,341896,626996
T10182,2024-03-01,35329,335766,962762
T10182,2024-04-01,34953,332193,1294955
T10182,2024-05-01,26407,250972,1545927
T10182,2024-06-01,39049,371121,1917048
T10182,2024-07-01,40804,387801,2304849
T10182,2024-08-01,31528,299642,2604491
T10182,2024-09-01,32207,306095,2910586
T10182,2024-10-01,35547,337838,3248424
T10182,2024-11-01,49565,471065,3719489
T10182,2024-12-01,30634,291145,4010634
T10182,2025-01-01,37954,360714,4371348
T10182,2025-02-01,40068,380806,4752154
T10182,2025-03-01,33350,316958,5069112
T10182,2025-04-01,32691,310695,5379807
T10182,2025-05-01,41550,394891,5774698
T10182,2025-06-01,35898,341174,6115872
T10183,2024-01-01,22774,175359,175359
T10183,2024-02-01,16116,124093,299452
T10183,2024-03-01,30868,237683,537135
T10183,2024-04-01,24502,188665,725800
T10183,2024-05-01,19054,146715,872515
T10183,2024-06-01,25936,199707,1072222
T10183,2024-07-01,23333,251507,1323729
T10183,2024-08-01,20511,157934,1481663
T10183,2024-09-01,19301,148617,1630280
T10183,2024-10-01,30533,235104,1865384
T10183,2024-11-01,20006,154046,2019430
T10183,2024-12-01,20289,156225,2175655
T10183,2025-01-01,23251,179032,2354687
T10183,2025-02-01,22350,172095,2526782
T10183,2025-03-01,27214,209547,2736329
T10183,2025-04-01,28941,222845,2959174
T10183,2025-05-01,27698,213274,3172448
T10183,2025-06-01,24632,189666,3362114
T10184,2024-01-01,21586,23744,23744
T10184,2024-02-01,23143,25457,49201
T10184,2024-03-01,23200,33413,82614
T10184,2024-04-01,28551,31406,114020
T10184,2024-05-01,23073,25380,139400
T10184,2024-06-01,18862,20748,160148
T10184,2024-07-01,22429,24671,184819
T10184,2024-08-01,20353,22388,207207
T10184,2024-09-01,17400,19140,226347
T10184,2024-10-01,25499,28048,254395
T10184,2024-11-01,30332,33365,287760
T10184,2024-12-01,20976,23073,310833
T10184,2025-01-01,24619,27080,337913
T10184,2025-02-01,26302,28932,366845
T10184,2025-03-01,19818,21799,388644
T10184,2025-04-01,18752,20627,409271
T10184,2025-05-01,22255,24480,433751
T10184,2025-06-01,26117,28728,462479
T10185,2024-01-01,17632,101383,101383
T10185,2024-02-01,17893,102884,204267
T10185,2024-03-01,12239,70374,274641
T10185,2024-04-01,19865,114223,388864
T10185,2024-05-01,10209,58701,447565
T10185,2024-06-01,19958,114758,562323
T10185,2024-07-01,16056,121070,683393
T10185,2024-08-01,12675,72881,756274
T10185,2024-09-01,15890,91367,847641
T10185,2024-10-01,18702,107536,955177
T10185,2024-11-01,13697,78757,1033934
T10185,2024-12-01,18152,104373,1138307
T10185,2025-01-01,15559,89464,1227771
T10185,2025-02-01,14883,85577,1313348
T10185,2025-03-01,14834,85295,1398643
T10185,2025-04-01,18953,108979,1507622
T10185,2025-05-01,16020,92115,1599737
T10185,2025-06-01,18526,106524,1706261
T10186,2024-01-01,7974,37892,37892
T10186,2024-02-01,6269,29790,67682
T10186,2024-03-01,9353,44445,112127
T10186,2024-04-01,11580,55028,167155
T10186,2024-05-01,10910,51844,218999
T10186,2024-06-01,7251,34456,253455
T10186,2024-07-01,8642,41066,294521
T10186,2024-08-01,10530,50038,344559
T10186,2024-09-01,7326,34813,379372
T10186,2024-10-01,9230,43860,423232
T10186,2024-11-01,6806,32342,455574
T10186,2024-12-01,8397,39902,495476
T10186,2025-01-01,10700,50846,546322
T10186,2025-02-01,8159,38771,585093
T10186,2025-03-01,8053,48524,633617
T10186,2025-04-01,7128,33872,667489
T10186,2025-05-01,7655,36376,703865
T10186,2025-06-01,9986,47453,751318
T10187,2024-01-01,380,2595,2595
T10187,2024-02-01,31663,216289,218884
T10187,2024-03-01,1106,10214,229098
T10187,2024-04-01,2410,16462,245560
T10187,2024-05-01,327,2233,247793
T10187,2024-06-01,759,7709,255502
T10187,2024-07-01,42817,292482,547984
T10187,2024-08-01,3108,21230,569214
T10187,2024-09-01,1,6,569220
T10187,2024-10-01,1203,8217,577437
T10187,2024-11-01,34475,235498,812935
T10187,2024-12-01,1668,11394,824329
T10187,2025-01-01,1073,7329,831658
T10187,2025-02-01,1563,10676,842334
T10187,2025-03-01,1733,11838,854172
T10187,2025-04-01,2729,18641,872813
T10187,2025-05-01,1332,9098,881911
T10187,2025-06-01,27635,188774,1070685
T10188,2024-01-01,28699,92984,92984
T10188,2024-02-01,26311,85247,178231
T10188,2024-03-01,32114,104049,282280
T10188,2024-04-01,31445,101881,384161
T10188,2024-05-01,33186,107522,491683
T10188,2024-06-01,24001,77763,569446
T10188,2024-07-01,30038,97323,666769
T10188,2024-08-01,23141,74976,741745
T10188,2024-09-01,28166,91257,833002
T10188,2024-10-01,38442,124552,957554
T10188,2024-11-01,21390,69303,1026857
T10188,2024-12-01,27868,90292,1117149
T10188,2025-01-01,32515,164105,1281254
T10188,2025-02-01,22018,71338,1352592
T10188,2025-03-01,27281,88390,1440982
T10188,2025-04-01,22518,72958,1513940
T10188,2025-05-01,32611,105659,1619599
T10188,2025-06-01,29445,95401,1715000
T10189,2024-01-01,2151,14841,14841
T10189,2024-02-01,2221,15324,30165
T10189,2024-03-01,2354,16242,46407
T10189,2024-04-01,2758,19030,65437
T10189,2024-05-01,2007,13848,79285
T10189,2024-06-01,1841,12702,91987
T10189,2024-07-01,1945,13420,105407
T10189,2024-08-01,2540,17526,122933
T10189,2024-09-01,1097,7569,130502
T10189,2024-10-01,1900,13109,143611
T10189,2024-11-01,1395,9625,153236
T10189,2024-12-01,2697,18609,171845
T10189,2025-01-01,1682,11605,183450
T10189,2025-02-01,2029,14000,197450
T10189,2025-03-01,1815,12523,209973
T10189,2025-04-01,1925,13282,223255
T10189,2025-05-01,2076,14324,237579
T10189,2025-06-01,1967,13572,251151
T10190,2024-01-01,17623,125616,125616
T10190,2024-02-01,17602,125467,251083
T10190,2024-03-01,22688,161720,412803
T10190,2024-04-01,24514,174735,587538
T10190,2024-05-01,25896,184586,772124
T10190,2024-06-01,19450,138639,910763
T10190,2024-07-01,18131,129237,1040000
T10190,2024-08-01,20836,148519,1188519
T10190,2024-09-01,30280,320580,1509099
T10190,2024-10-01,20831,148483,1657582
T10190,2024-11-01,18932,134947,1792529
T10190,2024-12-01,22951,163594,1956123
T10190,2025-01-01,25827,184094,2140217
T10190,2025-02-01,20730,147763,2287980
T10190,2025-03-01,22214,158341,2446321
T10190,2025-04-01,17290,123243,2569564
T10190,2025-05-01,22294,158911,2728475
T10190,2025-06-01,29776,212243,2940718
T10191,2024-01-01,7279,49482,49482
T10191,2024-02-01,10019,68109,117591
